ID;Fecha;Tweet;Favorites;Retweets
1,30164E+18;03/09/2020 21:56;@CoronaVirusGT @DrGiammattei @easturia @lm_martinez @ObispoMunilla No hay cosa más cierta...;0;0
1,30164E+18;03/09/2020 21:55;@Baquiax1 @CoronaVirusGT No es prófuga... tiene asilo político por una de las justicias mejor valoradas en el mundo… https://t.co/PmGDIPMOn0;1;0
1,30164E+18;03/09/2020 21:54;Los contagios por #CoronavirusGT😷 están en uno de sus puntos más altos en Totonicapán. Con aumentos del 300% y 400%… https://t.co/W3SQ6BPpVw;0;2
1,30164E+18;03/09/2020 21:54;@CoronaVirusGT @DrGiammattei @easturia @lm_martinez @ObispoMunilla De que le sirve al hombre acumular riqueza,si pi… https://t.co/Ss4J4t6CrJ;4;1
1,30164E+18;03/09/2020 21:44;@CoronaVirusGT @ThelmaAldana @Galdamez_Kaibil Demasiado románticos son los Zurdos.;0;0
1,30164E+18;03/09/2020 21:40;@CoronaVirusGT @ThelmaAldana @Galdamez_Kaibil Lo bueno que no lo soy, aunque le duela. Me gusta incomodar a zurdos y derechistas.;0;0
1,30164E+18;03/09/2020 21:36;"#ULTIMAHORA  
La 0MS dice q el C0VID 19 no es un virus, es un cambio de sociedad!! 👇👇
#Covid_19 #CoronavirusGT https://t.co/M3CvoqK5k7";1;1
1,30163E+18;03/09/2020 21:28;COJO HIJO DE LA GRAN PUTA... https://t.co/SmTKPW3cmd https://t.co/mrTLi39RIB;1;0
1,30162E+18;03/09/2020 20:54;"Como identificar a un net center del oficialismo y sus grupos afines? . Llamar ""la profuga"" a @ThelmaAldana.
Pero j… https://t.co/hjOAFOGxYw";7;4
1,30162E+18;03/09/2020 20:49;@CoronaVirusGT ¿Dice usted que los dos bandos corruptos tienen netcenter? Veo y leo a tuiteros defendiendo a la pró… https://t.co/xnCeGM9grD;0;0
1,30162E+18;03/09/2020 20:46;@CoronaVirusGT @DrGiammattei @easturia @lm_martinez @ObispoMunilla 👌;0;0
1,30162E+18;03/09/2020 20:32;En realidad, los gimnasios en #CostaRica abrieron en mayo y agosto durante una semana, dos semanas seguidas y luego… https://t.co/XziMKMzkLc;0;0
1,30162E+18;03/09/2020 20:23;@CoronaVirusGT Eva Monte... EL COMAL LE DIJO A LA OLLA... AMBOS ESTAN PODRIDOS Y SON UNOS CORRUPTOS DE 💩;4;0
1,30161E+18;03/09/2020 20:04;Recuerdenme ya ni emocionarme para las próximas elecciones https://t.co/P0g0d4eCfU;0;0
1,3016E+18;03/09/2020 19:33;"«Necio, esta noche te van a exigir la vida. Lo que has acumulado, ¿de quién será?» (Lucas 12, 20)
@DrGiammattei… https://t.co/zKBM6xjHdq";132;47
1,3016E+18;03/09/2020 19:29;@Ing_Marianito @sergosp @Contraloria_gt @MPguatemala Y los dos son malos chistes.;1;0
1,3016E+18;03/09/2020 19:08;@sergosp @CoronaVirusGT @Contraloria_gt Y el @MPguatemala es otro peor...;2;0
1,30159E+18;03/09/2020 18:51;@CoronaVirusGT La @Contraloria_gt  es un chiste.;8;1
1,30159E+18;03/09/2020 18:41;En los primeros cuatros meses de la pandemia por el #CoronavirusGT😷, 102 municipalidades compraron alimentos de con… https://t.co/abYZn8Anoo;1;1
1,30159E+18;03/09/2020 18:36;#Guatemala Health Ministry registers 711 new cases of #covid19, a total of 76,358. 14 patients died (2,804 + 2), 71… https://t.co/IPoRJKRGok;1;0
1,30158E+18;03/09/2020 18:05;#Salud #CoronavirusGT #coronavirus @HRooseveltGT https://t.co/5kSR8cr5tO;1;1
1,30158E+18;03/09/2020 18:03;Pero la ley prohibe hacer infraestructura pública en terrenos privados! 😱 https://t.co/3bz254CI5s;305;139
1,30158E+18;03/09/2020 17:51;"10,000 pruebas x 13.6% = 1360 positivos. #covidillinois 🇺🇸

Pero en en Guate @easturia no se ven claros las 5mil pr… https://t.co/yDiaQBcg58";2;0
1,30158E+18;03/09/2020 17:37;#DatosCovidGT La construcción de un hospital en terreno privado con recursos del estado, después dirán que todo era… https://t.co/vvEJJ6ibjm;136;65
1,30157E+18;03/09/2020 16:59;Las municipalidades tienen la responsabilidad proveer servicios públicos, de la salud debe hacerse cargo el… https://t.co/EckfS9Vomq;5;4
1,30156E+18;03/09/2020 16:48;@CoronaVirusGT @DrGiammattei 🤣🤣;0;0
1,30154E+18;03/09/2020 15:31;"#URGENTE 🚨🚨

Así la situacion de la #pandemia en Guatemala 🇬🇹 

76,358 Contagiados (714 Hoy) 😷 ⬇
2,804 Fallecidos (… https://t.co/n31f4o3l8A";14;3
1,30153E+18;03/09/2020 14:34;@CoronaVirusGT @DrGiammattei Ejemplo de que no debemos de tomar el nombre de Dios en vano. Este tipo habla de Dios y ya vendió su alma.;0;0
1,30153E+18;03/09/2020 14:21;"@vichoguate Algo imposible qué en un lugar donde la pandemia esté en subida baje abruptamente los casos.

Ahora se… https://t.co/RkKp7LmdA9";2;0
1,30152E+18;03/09/2020 14:07;#CoronavirusGT | El Ministerio de Salud reporta 711 nuevos casos de covid-19 detectados en las últimas 24 horas, en… https://t.co/qTsnvJQt77;7;1
1,30152E+18;03/09/2020 14:07;#CoronavirusGT | El Ministerio de Salud reporta 711 nuevos casos de covid-19 detectados en las últimas 24 horas, en… https://t.co/oJ0jE2QP7t;6;3
1,30152E+18;03/09/2020 13:53;#CORONAVIRUSGT El Ministerio de Salud Pública y Asistencia Social (MSPAS) actualizó los datos sobre la situación de… https://t.co/KDcdNFOscS;2;0
1,30152E+18;03/09/2020 13:51;#URGENTE Desde que se reportó el primer caso de Covid-19, en el país han muerto 2 mil 804 personas, según los datos… https://t.co/yl4HDAh21P;2;3
1,30152E+18;03/09/2020 13:49;"#URGENTE El @MinSaludGuate actualiza tabla de datos sobre el #COVID19 en Guatemala:

- 76 mil 358 casos acumulados… https://t.co/yKdV4cT3OG";0;0
1,30149E+18;03/09/2020 12:18;#PorSiNoLoVio | #LoMásVisto | Existen tres tipos de pruebas para confirmar un contagio de #CoronavirusGT, sin embar… https://t.co/w7Yo8V9jSL;9;3
1,30144E+18;03/09/2020 8:42;@CoronaVirusGT @lm_martinez @DrGiammattei Ya se dieron cuenta que hasta las gafas son iguales a los del presi, hici… https://t.co/rGqpCk4Lwg;1;0
1,3014E+18;03/09/2020 6:19;@CoronaVirusGT @AlertaGt502 Pero fotos de su casa ombre, ya ni la  friega doña corona;1;0
1,30138E+18;03/09/2020 4:49;@CoronaVirusGT @lm_martinez @DrGiammattei Ingeniero de donde?;0;0
1,30138E+18;03/09/2020 4:49;Ingeniero??? https://t.co/ww2ifgJUF2;0;0
1,30138E+18;03/09/2020 4:47;@CoronaVirusGT Pero si el precio de los inmuebles en Guatemala todos estan sobrevalorados. Eso no es algo de Thelma… https://t.co/63HC7Coon3;2;0
1,30137E+18;03/09/2020 4:14;@CoronaVirusGT Una montaña de mierda reflejada en los comentarios;1;0
1,30137E+18;03/09/2020 3:58;@CoronaVirusGT Y del libramiento no dicen nada, como su jefe el payaso está involucrado, se quedan callados. Pero q… https://t.co/JQwWYobD7P;3;0
1,30137E+18;03/09/2020 3:54;@CoronaVirusGT https://t.co/OOJ0pB2BC2;0;0
1,30137E+18;03/09/2020 3:43;#DatosCovidGT  Y como viene #septiembre ? Un par de imágenes de muestra 👇👇👇 https://t.co/amvYnBHtQF;16;1
1,30136E+18;03/09/2020 3:19;@CoronaVirusGT @DrGiammattei Suficiente para que la gente se de cuenta como usa la fe de las mayorías como herramie… https://t.co/NwSbjnEz0C;0;0
1,30136E+18;03/09/2020 3:17;@SavasmeSergio @CoronaVirusGT @DrGiammattei No existe culto homosexual;0;0
1,30136E+18;03/09/2020 3:16;@CoronaVirusGT @DrGiammattei Asco.;0;0
1,30136E+18;03/09/2020 3:15;#Nana se convierte en huracán categoría 1... #URGENTE #CoronavirusGT #ToqueDeQuedaGT #Covid_19… https://t.co/7pqEttBSbj;0;0
1,30136E+18;03/09/2020 3:11;@CoronaVirusGT @DrGiammattei Porque putas le aplauden esos lameculos. Me provocan aún más náuseas al ver la lamida… https://t.co/bCNCpeJCIt;0;0
1,30136E+18;03/09/2020 3:07;@CoronaVirusGT @DrGiammattei JUDAS https://t.co/Msm6LYgU5a;0;0
1,30135E+18;03/09/2020 2:23;Desde cuando necesitan que un gobierno les diga si pueden o no salir de su casa y en que horarios? Los que no se qu… https://t.co/PL6eh668zQ;67;12
1,30134E+18;03/09/2020 2:22;fuera de pajas. 😹😹😹 https://t.co/JDRtNU5dF7;0;0
1,30133E+18;03/09/2020 1:41;@CoronaVirusGT Donde opina el ruso es obvio que sólo basura hay;3;0
1,30133E+18;03/09/2020 1:36;Quiere usted conocer a la mayoría de netcenter? Siga este hilo y a todos los que comentan.  👇👇 https://t.co/RAILt1pcVj;37;8
1,30133E+18;03/09/2020 1:28;@CoronaVirusGT @DrGiammattei Asco;0;0
1,30133E+18;03/09/2020 1:12;@CoronaVirusGT @DrGiammattei Coches, descarados, muertos de hambre;0;0
1,30132E+18;03/09/2020 0:32;#DatosCovidGT, en la región hemos llegado hoy a los 400mil casos de #CoronavirusGT y el fin de semana a los 10mil f… https://t.co/QgywcHwBkV;11;4
1,30131E+18;03/09/2020 0:22;@CoronaVirusGT @muniguate Calidad;0;0
1,30131E+18;02/09/2020 23:55;@CoronaVirusGT @DrGiammattei 👎👎🥚🥚💩💩🐀🐀🐀🐀🐀🐀miserable basura de presidente #RenunciaGiamattei;0;0
1,30131E+18;02/09/2020 23:55;A la pandemia y crisis por el #CoronavirusGT, algunos municipios se han encontrado con un aumento de conflictos😳🔥 e… https://t.co/gHeR5j7ZpD;1;2
1,3013E+18;02/09/2020 23:42;@CoronaVirusGT @lm_martinez @DrGiammattei 👎👎🥚🥚💩💩💩🐀🐀🐀🐀🐀🐀miserable basura de presidente #RenunciaGiamattei;0;0
1,3013E+18;02/09/2020 23:40;Ternurita! 🙄🙄 https://t.co/v4QtF7s4Mv;6;1
1,3013E+18;02/09/2020 23:35;@CoronaVirusGT @AlertaGt502 @lm_martinez @DrGiammattei Bueno veamos los informes de la contraloria de esos viajes..… https://t.co/HhsFzFv6Qq;2;0
1,3013E+18;02/09/2020 23:24;@CoronaVirusGT @lm_martinez @DrGiammattei El primer damo de la nación, mejor fuera el vicepresidente de la Repúblic… https://t.co/C399flLVzh;3;2
1,30129E+18;02/09/2020 23:04;"Jajaja entran como desconocidos y ""salen con pareja""
#CoronavirusGT 
#coronavirus 
#COVID__19 https://t.co/bGQrwV80rc";0;0
1,30129E+18;02/09/2020 22:59;@CoronaVirusGT @lm_martinez @DrGiammattei 🤑🤑🤑🤢🤮🤢🤮🤑🤑🤑🤑;1;0
1,30129E+18;02/09/2020 22:47;@CoronaVirusGT @lm_martinez @DrGiammattei https://t.co/4EqJNcLDTw;1;1
1,30129E+18;02/09/2020 22:46;@CoronaVirusGT @muniguate En la proximas elecciones a alcalde lo van  reparar.;0;0
1,30129E+18;02/09/2020 22:43;@CoronaVirusGT @DrGiammattei No se lo creo.;0;0
1,30129E+18;02/09/2020 22:34;"🤣🤣🤣
El chambre 🤣🤣🤣 https://t.co/DSjV5ZxWGb";0;0
1,30129E+18;02/09/2020 22:32;#DenunciaCiudadana  Señores @muniguate sobre la calle marti, este señor metió su pie en esa caja sin tapadera y se… https://t.co/1Waf1YxDUV;46;30
1,30129E+18;02/09/2020 22:30;#DatosCovidGT El Ingeniero Miguel Martinez @lm_martinez dando sus palabras en la inauguración del dia de hoy. Dato… https://t.co/n2SJksjkND;26;15
1,30128E+18;02/09/2020 22:15;Gordiplones hijos de uerca https://t.co/1RG1gGwDVM;0;0
1,30128E+18;02/09/2020 21:46;Autoridades verifican en el Aeropuerto Internacional La Aurora las medidas de bioseguridad que se implementarán par… https://t.co/P1dUXjn6uR;22;1
1,30128E+18;02/09/2020 21:46;Autoridades verifican en el Aeropuerto Internacional La Aurora las medidas de bioseguridad que se implementarán par… https://t.co/5t3rvB1vqj;3;0
1,30127E+18;02/09/2020 21:36;@CoronaVirusGT @DrGiammattei Siento que estoy en un culto homosexual.;1;0
1,30126E+18;02/09/2020 21:05;@nerik885 @mjorgec1994 @vichoguate @AngelEduJr @paocarriaza @CoronaVirusGT @diegolem27 @diegolainfiesta… https://t.co/ffNYg4WZ5Y;2;0
1,30126E+18;02/09/2020 21:00;#Econmía | @procesogt te comparte el cambio del dólar del día #CoronavirusGT https://t.co/Fa8mGF3hQ6;0;0
1,30126E+18;02/09/2020 20:59;@CoronaVirusGT @DrGiammattei Asco;2;0
1,30126E+18;02/09/2020 20:58;@CoronaVirusGT @DrGiammattei Náuseas.;2;0
1,30126E+18;02/09/2020 20:56;@CoronaVirusGT @DrGiammattei Porki porki;1;0
1,30126E+18;02/09/2020 20:54;#Video Especialmente !Que Dios Bendiga a Guatemala!. Que siente usted al escuchar esto del señor @DrGiammattei ? https://t.co/qIH5cS4bWv;10;5
1,30126E+18;02/09/2020 20:52;#Guatemala Health Ministry registers 754 new cases of #covid19, a total of 75,644. 12 patients died (2,790 + 2), 75… https://t.co/5eJUlJYMPT;0;0
1,30126E+18;02/09/2020 20:33;@CoronaVirusGT @DrGiammattei Con razón a cada rato el ayuno. Les sirve para bajar esa panza.;4;0
1,30125E+18;02/09/2020 19:47;@CoronaVirusGT @DrGiammattei No me burlo, esto explica por qué el presidente, se agita al hablar;1;0
1,30123E+18;02/09/2020 18:51;El #CoronavirusGT😷 está a punto poner a Sayaxché en alerta roja.🔴 Con un aumento de 6 veces la de contagios en 10 d… https://t.co/4zRwuRJlWP;3;2
1,30123E+18;02/09/2020 18:30;@CoronaVirusGT @DrGiammattei La gran putaaaaaa que morongazo 🤣🤣🤣;0;0
1,30123E+18;02/09/2020 18:26;#COVID__19 Concretamente, los 3 hospitales temporales contra el #CoronavirusGT que se mantendrán de manera permanen… https://t.co/C3O6yIt7GG;1;0
1,30122E+18;02/09/2020 17:53;@CoronaVirusGT @DrGiammattei Ahí si esta el pisto 🤣🤣🤣🤣🤣. Evidencia que no hizo ayuno. 🤦‍♂️;0;0
1,30121E+18;02/09/2020 17:19;"@CoronaVirusGT @DrGiammattei Duo ""Los Barrigones""";0;0
1,30121E+18;02/09/2020 17:17;@CoronaVirusGT Yo no creo en los datos que publica el ministerio de salud;2;0
1,3012E+18;02/09/2020 17:00;Los contagios por #CoronavirusGT😷 están en uno de sus puntos más altos en Totonicapán. Con aumentos del 300% y 400%… https://t.co/R2XFwdkzZt;0;0
1,3012E+18;02/09/2020 16:55;"Cerraron los comedores cuando la gente más los necesitó; ahora los abren de nuevo. Veremos con qué criterios... https://t.co/E7Zp8eXLy9";5;3
1,3012E+18;02/09/2020 16:54;#COVID__19 El Presidente de #Guatemala @DrGiammattei da por finalizados los 5 hospitales temporales para enfrentar… https://t.co/ANYZzcnAhM;7;0
1,3012E+18;02/09/2020 16:45;@CoronaVirusGT @DrGiammattei Esa barriga está de puta madre llenarla.;0;0
1,3012E+18;02/09/2020 16:30;@CoronaVirusGT @DrGiammattei 🙈🙈🙈🙈🙈;0;0
1,3012E+18;02/09/2020 16:29;@aVSSSBarrett @CoronaVirusGT @DrGiammattei 😬 😬;0;0
1,30119E+18;02/09/2020 16:26;@CoronaVirusGT @DrGiammattei Esos dos malditos son los que más ayuno hacen en este país...;2;0
1,30119E+18;02/09/2020 16:24;#NoEsCoronavirus  Hoy el señor @DrGiammattei con el diputado inauguran el comedor social en Santa Lucía y se acaban… https://t.co/XoHav2v4vR;62;13
1,30119E+18;02/09/2020 16:08;@DBrincker @CoronaVirusGT Así es, se abren negocios por necesidad, pero la ignorancia de muchos creen que es porque… https://t.co/WIHRbMojlT;0;0
1,30119E+18;02/09/2020 15:53;O soy yo o veo que la gente ya esta muy relajada con el Covid, yo no he cambiado mis cuidados, sigo sin reunirme co… https://t.co/xmLost2Fy3;1;0
1,30118E+18;02/09/2020 15:30;"#URGENTE 🚨🚨

Así la situacion de la #pandemia en Guatemala 🇬🇹 

75,649 Contagiados (754 Hoy) 😷 ⬇
2,790 Fallecidos (… https://t.co/a6w5PsKGP3";17;4
1,30118E+18;02/09/2020 15:25;@RodrigoChavar @CoronaVirusGT Vivo en una colonia de Mixco y veo a toda la gente salir con mascarilla, ¿En donde vive usted?;1;0
1,30118E+18;02/09/2020 15:09;@CoronaVirusGT ¡xcelente! A la baja. El pronóstico de muerterio no se cumplió ni se va a cumplir.;1;0
1,30117E+18;02/09/2020 15:03;@CoronaVirusGT Yo nunca creí esos datos, porque siento que están falseados a necesidad del gobierno, y la gente ya… https://t.co/Pz60veq0rs;3;0
1,30117E+18;02/09/2020 14:40;#COVID__19 #Guatemala registra 12 personas fallecidas por #CoronavirusGT en las últimas 24 horas, hasta alcanzar la… https://t.co/MBtOVRKqhn;1;3
1,30117E+18;02/09/2020 14:34;@CoronaVirusGT @PDHgt @CorteIDH @hernandezmack @asibrianv las cartas están tiradas, solo la patria defiende a la pa… https://t.co/a7zFiVWFZn;0;0
1,30116E+18;02/09/2020 14:25;@DBrincker Claro,  ya en #Guatemala no se le da importancia al #CoronavirusGT,  somos el primer país del mundo en vencerlo;0;0
1,30116E+18;02/09/2020 14:23;@CoronaVirusGT @asibrianv @hernandezmack @PDHgt si queremos que la nación cambie tenemos que luchar por ello, nuest… https://t.co/Ex5cPSvdTe;1;0
1,30116E+18;02/09/2020 14:22;#URGENTE #DatosCovidGT @neymarjr y #DiMaria jugadores del @PSG_espanol dan positivo por #CoronavirusGT @!… https://t.co/jZ1p5GEUTs;5;0
1,30116E+18;02/09/2020 14:21;@CoronaVirusGT No percibís que ya a la mayoría le viene del norte, creo que los malos convencen a los irresponsables, que triste ☹️;5;0
1,30116E+18;02/09/2020 14:21;@CoronaVirusGT 21.3 % 🤭;1;0
1,30116E+18;02/09/2020 14:19;"#DatosCovidGT Así la situación del #CoronavirusGT del día martes 1 de septiembre. 
3,548 pruebas 
754 positivos
12… https://t.co/czMhW8HaZK";18;4
1,30116E+18;02/09/2020 13:57;"Y con todo ahí anda con total desfachatez #lordpajas Giamattei y su ""corbatín"" Asturias, con el #pactodecorruptos q… https://t.co/Fm6Z1YpzWf";1;0
1,30115E+18;02/09/2020 13:21;#CORONAVIRUSGT El Ministerio de Salud Pública y Asistencia Social (MSPAS) actualizó los datos sobre la situación de… https://t.co/tuEwE3icyk;0;0
1,30115E+18;02/09/2020 13:20;#CoronavirusGT | El Ministerio de Salud reporta 754 nuevos casos de covid-19 detectados en las últimas horas, con l… https://t.co/tr5QO6j4og;7;3
1,30115E+18;02/09/2020 13:20;#CoronavirusGT | El Ministerio de Salud reporta 754 nuevos casos de covid-19 detectados en las últimas horas, con l… https://t.co/aK4FD5peqP;1;1
1,30115E+18;02/09/2020 13:16;#URGENTE Las autoridades confirmaron 12 fallecimientos más #CORONAVIRUSGT https://t.co/M2biBP4FuB;3;0
1,30115E+18;02/09/2020 13:14;"#URGENTE El @MinSaludGuate actualiza tabla de datos sobre el #COVID19 en Guatemala:

- 75 mil 644 casos acumulados… https://t.co/0cda8LFqaO";0;0
1,30114E+18;02/09/2020 12:46;#Internacional 🌎|  Después de 6 meses sin mantener contacto con los fieles debido al #CoronavirusGT, el Papa Franci… https://t.co/yPC6EbLZYx;4;1
1,301E+18;02/09/2020 3:27;"1.Abren el @Zoolaaurora 2. Motín en Cárcel 3. Aparece @DrGiammattei haciendo show y ""amenzando"" 4. Al otro día entr… https://t.co/PS6nm5IwIv";0;0
1,30097E+18;02/09/2020 1:39;Laboratorio clínico, alta tecnología. Resultados el mismo día.  Hematología, inmunología, microbiología… WhatsApp 5… https://t.co/edfIGn4ahO;1;0
1,30097E+18;02/09/2020 1:39;Laboratorio clínico, alta tecnología. Resultados el mismo día.  Hematología, inmunología, microbiología… WhatsApp 5… https://t.co/j5Bchv9cFk;1;0
1,30097E+18;02/09/2020 1:35;Laboratorio clínico, alta tecnología. Resultados el mismo día.  Hematología, inmunología, microbiología… WhatsApp 5… https://t.co/cjupg1f5W1;1;0
1,30097E+18;02/09/2020 1:18;Laboratorio clínico, alta tecnología. Resultados el mismo día.  Hematología, inmunología, microbiología… WhatsApp 5… https://t.co/VrP0u3EjQU;1;0
1,30097E+18;02/09/2020 1:14;Laboratorio clínico, alta tecnología. Resultados el mismo día.  Hematología, inmunología, microbiología… WhatsApp 5… https://t.co/XgjFLtmWRS;1;0
1,30097E+18;02/09/2020 1:13;Laboratorio clínico, alta tecnología. Resultados el mismo día.  Hematología, inmunología, microbiología… WhatsApp 5… https://t.co/GLzMC54wwU;1;0
1,30096E+18;02/09/2020 1:04;Laboratorio clínico, alta tecnología. Resultados el mismo día.  Hematología, inmunología, microbiología… WhatsApp 5… https://t.co/QQyaELzeCr;1;0
1,30096E+18;02/09/2020 1:00;Laboratorio clínico, alta tecnología. Resultados el mismo día.  Hematología, inmunología, microbiología… WhatsApp 5… https://t.co/6NOSAo1f8R;1;0
1,30096E+18;02/09/2020 0:53;Ese curva del #CoronavirusGT de Guatemala, la normalizaron y la disminuyeron haciendo menos pruebas, así la idea mi… https://t.co/6jZRz5WxdM;1;0
1,30096E+18;02/09/2020 0:52;#CoronavirusGT | Así se realizó la desinfección en el mercado La Democracia, zona 3 de #Xela , coordinada por Gober… https://t.co/jyVDycm9sK;6;0
1,30096E+18;02/09/2020 0:52;Laboratorio clínico, alta tecnología. Resultados el mismo día.  Hematología, inmunología, microbiología… WhatsApp 5… https://t.co/7l7GHYNVfl;1;0
1,30096E+18;02/09/2020 0:50;Laboratorio clínico, alta tecnología. Resultados el mismo día.  Hematología, inmunología, microbiología… WhatsApp 5… https://t.co/cbyeyqOr6L;1;0
1,30096E+18;02/09/2020 0:49;Laboratorio clínico, alta tecnología. Resultados el mismo día.  Hematología, inmunología, microbiología… WhatsApp 5… https://t.co/NnqDYl7VsL;1;0
1,30095E+18;02/09/2020 0:30;A la pandemia y crisis por el #CoronavirusGT, algunos municipios se han encontrado con un aumenta de conflictividad… https://t.co/vFzJv449Uy;0;0
1,30094E+18;01/09/2020 23:50;Estoy en la etapa de la cuarentena en la que estoy considerando seriamente, desgraciarme el pelo con una decoloraci… https://t.co/mLMOP72qIb;1;0
1,30094E+18;01/09/2020 23:25;@soy_502 @CoronaVirusGT osea que el @GuatemalaGob miente??;0;0
1,30093E+18;01/09/2020 22:43;La pandemia del #CoronavirusGT ha traído a la mesa, la discusión sobre un incremento al precio del pasaje🚌, que se… https://t.co/1QjbBAnI5f;5;5
1,30092E+18;01/09/2020 22:28;#SaludXela | Jefe de Área de Salud de Quetzaltenango, Juan Nájera, refiere que el departamento de #Quetzaltenango c… https://t.co/CmEAm2iE9R;3;0
1,30092E+18;01/09/2020 22:11;"#CoronavirusGT Empresas y colegios no podrán exigir prueba de Covid-19

Algunos establecimeintos han comenzado a ex… https://t.co/FTKXHhsCLF";1;1
1,30092E+18;01/09/2020 22:10;"""We're all in this together, until price fixing happens. Then we'd ideologically prefer people couldn't buy… https://t.co/vfxMNErL3A";0;0
1,30092E+18;01/09/2020 22:10;#CoronavirusGT | Al 1 de Septiembre se reporta por Cancillería guatemalteca un total de 276 casos activos de connac… https://t.co/hMQ4GwedCT;0;0
1,30091E+18;01/09/2020 21:27;"#CoronavirusGT   Coprecovid: ""Las personas llegan muy tarde a los hospitales""

La ocupación en hospitales de pacien… https://t.co/QZeBTiIDac";3;1
1,3009E+18;01/09/2020 20:45;En los primeros cuatros meses de la pandemia por el #CoronavirusGT😷, 102 municipalidades compraron alimentos de con… https://t.co/xzhlaeNR8P;5;5
1,30089E+18;01/09/2020 20:27;@viejitanet @PerspectivaGT Entonces piensan abrir el Aeropuerto cuando esté el rebrote de catarro ? así que turista… https://t.co/dQj3gj5p2V;0;1
1,30088E+18;01/09/2020 19:44;#IndependenciaGT | Momento en que se presenta propuesta para realizar actividades conmemorativas de los 199 años de… https://t.co/zMlZLT2CjB;5;0
1,30088E+18;01/09/2020 19:42;Estamos de regreso 👋. La temporada fría 🧤 se hacerca, prepárate, contamos con ofertas y precios especiales. 🧥… https://t.co/ozO5sxZl8X;1;1
1,30088E+18;01/09/2020 19:17;#CoronavirusGT | El Organismo Judicial da a conocer por medio de redes sociales los casos positivos de COVID-19 en… https://t.co/fpMPUevsSY;3;0
1,30087E+18;01/09/2020 18:51;#Guatemala Health Ministry registers 815 new cases of #covid19, a total of 74,893. 18 patients died (2,778 + 2), 86… https://t.co/g4Mx5z6CBY;0;0
1,30085E+18;01/09/2020 17:55;"#CoronavirusGT  Coprecovid: ""La movilidad sólo ha incrementado un 12%""

Pese a que con la apertura se percibe que m… https://t.co/r6BTMEZhCk";2;0
1,30085E+18;01/09/2020 17:50;"#CoronavirusGT   Universidad de EEUU proyecta segunda ola de Covid para Guatemala

La Coprecovid advierte que la se… https://t.co/Yfaxqd90f8";1;2
1,30085E+18;01/09/2020 17:48;"#CoronavirusGT   Coprecovid hará ensayos en gimnasios para evaluar su reapertura

Un total de 26 gimnasios tendrán… https://t.co/QV7yH2DJ14";0;0
1,30085E+18;01/09/2020 17:40;"Charlatán. 

Ya deje de justificar el sueldo, vergüenza dan @GuatemalaGob
@coprecovid 

#CoronavirusGT 
#COVID19gt https://t.co/Y2jP100Lbe";0;0
1,30085E+18;01/09/2020 17:34;#PorSiNoLoVio | #LoMásVisto | Los cambios en los códigos de vestuario en la oficina eran algo que venía ocurriendo… https://t.co/hqs7z1A3IU;2;2
1,30085E+18;01/09/2020 17:17;#COVID19gt #Guatemala registra 18 personas fallecidas por #CoronavirusGT en las últimas 24 horas hasta alcanzar la… https://t.co/85tltpDyhm;2;4
1,30084E+18;01/09/2020 17:16;@mjorgec1994 @RomanAsturiasKr @vichoguate @AngelEduJr @paocarriaza @CoronaVirusGT @diegolem27 @diegolainfiesta… https://t.co/V0u0zpSRCc;2;0
1,30084E+18;01/09/2020 17:04;“El ejercicio es importante” dijo @easturia hoy para justificar la apertura de gimnasios, pero ¿los parques público… https://t.co/UHPn0Apf4O;5;3
1,30084E+18;01/09/2020 17:02;@RomanAsturiasKr @vichoguate @AngelEduJr @paocarriaza @CoronaVirusGT @diegolem27 @diegolainfiesta @nerik885… https://t.co/S4B14ApEFG;3;0
1,30084E+18;01/09/2020 16:58;También @vichoguate @AngelEduJr @paocarriaza @CoronaVirusGT @diegolem27 @diegolainfiesta @nerik885 @davidgarciaberu… https://t.co/JWMNNq5WmV;6;0
1,30083E+18;01/09/2020 16:26;"Pero que es esto @easturia ? Que huevonada es esa?
@alvarado_hector @CoronaVirusGT @An0nymous_GT 
Obvio, menos prue… https://t.co/gSnf9hx0cg";0;0
1,30083E+18;01/09/2020 16:26;En desarrollo citación de la bancada Todos a la ministra de Salud, Amelia Flores, para que informe acerca de la can… https://t.co/1vF0Pp343o;12;3
1,30083E+18;01/09/2020 16:25;En desarrollo citación de la bancada Todos a la ministra de Salud, Amelia Flores, para que informe acerca de la can… https://t.co/EP1zGXj2D3;15;5
1,30083E+18;01/09/2020 16:19;#CoronavirusGT | Al menos 26 gimnasios participarán en ensayos para determinar el riesgo de apertura en este tipo d… https://t.co/gqOeqGKdv3;4;3
1,30082E+18;01/09/2020 15:55;"#URGENTE 🚨🚨

Así la situacion de la #pandemia en Guatemala 🇬🇹 

74,893 Contagiados (815 Hoy) 😷 ⬆
2,778 Fallecidos (… https://t.co/TNvaW5iJnM";20;3
1,30082E+18;01/09/2020 15:48;El @MinSaludGuate ha fallado en Sololá😓 y la desinformación tomó el control. Ante la falta información clara del… https://t.co/21NgVXOkdm;15;11
1,30082E+18;01/09/2020 15:19;@wernertrego @easturia @hernandezmack @CoronaVirusGT @DrTalamo @panconfrijol1 @vichoguate Esto es por los ensayos q… https://t.co/l7gsmWoFCu;1;0
